measurements_id; time; flux; error; source_id
15130; 8016.35859; 11.6466; 0.058; 126
15131; 8016.37293; 11.7304; 0.054; 126
15132; 8016.53639; 11.6456; 0.044; 126
15133; 8022.40297; 11.5266; 0.044; 126
15134; 8022.41729; 11.5696; 0.049; 126
15135; 8022.49185; 11.3677; 0.039; 126
15136; 8022.50617; 11.4288; 0.052; 126
15137; 8022.58074; 11.2869; 0.043; 126
15138; 8022.75851; 11.1621; 0.046; 126
15139; 8022.77284; 11.1216; 0.037; 126
15140; 8022.84741; 11.0664; 0.039; 126
15141; 8022.86173; 11.1192; 0.05; 126
15142; 8022.9363; 11.0987; 0.04; 126
15143; 8022.95062; 10.9598; 0.041; 126
15144; 8023.0252; 11.1163; 0.04; 126
15145; 8023.0395; 11.1049; 0.04; 126
15146; 8023.21728; 11.2436; 0.041; 126
15147; 8023.29186; 11.1465; 0.039; 126
15148; 8023.30618; 11.2287; 0.039; 126
15149; 8023.38074; 11.2272; 0.036; 126
15150; 8023.39507; 11.2558; 0.039; 126
15151; 8023.64741; 11.3689; 0.039; 126
15152; 8023.66174; 11.3293; 0.039; 126
15153; 8023.7363; 11.3771; 0.039; 126
15154; 8023.75063; 11.3602; 0.04; 126
15155; 8023.82519; 11.3867; 0.041; 126
15156; 8023.83952; 11.4263; 0.042; 126
15157; 8023.91411; 11.4841; 0.04; 126
15158; 8073.0466; 11.8471; 0.063; 126
15159; 8073.06093; 11.932; 0.06; 126
15160; 8073.1355; 11.888; 0.045; 126
15161; 8073.14982; 11.861; 0.057; 126
15162; 8073.31329; 11.9352; 0.055; 126
15163; 8073.32763; 11.8098; 0.04; 126
15164; 8099.35149; 11.1808; 0.054; 126
15165; 8099.36584; 11.1769; 0.044; 126
15166; 8126.20304; 11.4661; 0.051; 126
15167; 8162.7018; 11.8573; 0.045; 126
15168; 8162.71613; 11.7433; 0.038; 126
15169; 8162.9828; 11.4944; 0.045; 126
15170; 8174.61197; 11.7994; 0.049; 126
15171; 8174.62629; 11.7332; 0.046; 126
15172; 8174.71518; 11.7674; 0.046; 126
15173; 8217.26101; 11.8113; 0.039; 126
15174; 8217.33558; 11.8599; 0.061; 126
15175; 8217.34988; 11.9086; 0.039; 126
15176; 8217.42447; 11.8763; 0.048; 126
15177; 8217.43877; 11.9319; 0.044; 126
15178; 8217.60224; 11.9597; 0.042; 126
15179; 8217.61657; 11.8981; 0.045; 126
15180; 8217.69115; 11.8514; 0.048; 126
15181; 8217.70543; 11.8817; 0.045; 126
15182; 8223.46856; 11.2245; 0.039; 126
15183; 8223.48287; 11.1895; 0.041; 126
15184; 8223.55744; 11.2897; 0.04; 126
15185; 8223.57176; 11.1951; 0.038; 126
15186; 8223.64632; 11.256; 0.04; 126
15187; 8223.66064; 11.2342; 0.043; 126
15188; 8223.8241; 11.3672; 0.041; 126
15189; 8223.83842; 11.3526; 0.04; 126
15190; 8262.63976; 11.5544; 0.057; 126
15191; 8262.65409; 11.5713; 0.043; 126
15192; 8262.72864; 11.597; 0.052; 126
15193; 8282.55796; 11.1525; 0.04; 126
15194; 8282.63253; 11.1472; 0.044; 126
15195; 8282.64685; 11.108; 0.047; 126
15196; 8311.41738; 11.9126; 0.043; 126
15197; 8311.4317; 11.9403; 0.056; 126
15198; 8311.50626; 11.8316; 0.058; 126
15199; 8311.52061; 11.9735; 0.053; 126
15200; 8348.55616; 11.7147; 0.048; 126
15201; 8348.57048; 11.669; 0.053; 126
15202; 8348.64505; 11.6774; 0.044; 126
15203; 8348.65936; 11.785; 0.052; 126
15204; 8348.73393; 11.6527; 0.059; 126
15205; 8348.74825; 11.7825; 0.056; 126
15206; 8363.66557; 11.1317; 0.04; 126
15207; 8363.67989; 11.1575; 0.041; 126
15208; 8363.75443; 11.0936; 0.045; 126
15209; 8363.76878; 11.1441; 0.041; 126
15210; 8363.84334; 11.1434; 0.039; 126
15211; 8363.85766; 11.2215; 0.041; 126
15212; 8364.12431; 11.2031; 0.045; 126
15213; 8364.19889; 11.2175; 0.043; 126
15214; 8364.21319; 11.2591; 0.042; 126
15215; 8436.64076; 11.2355; 0.05; 126
15216; 8436.89314; 11.2783; 0.052; 126
15217; 8436.90745; 11.3175; 0.046; 126
15218; 8470.57054; 11.2439; 0.061; 126
15219; 8470.58482; 11.285; 0.057; 126
15220; 8470.65944; 11.1975; 0.041; 126
15221; 8470.67374; 11.2459; 0.045; 126
15222; 8503.44502; 11.8699; 0.064; 126
15223; 8503.45937; 12.007; 0.04; 126
15224; 8563.00123; 11.7567; 0.044; 126
15225; 8563.01554; 11.8236; 0.053; 126
15226; 8563.09015; 11.8672; 0.05; 126
15227; 8563.10443; 11.9521; 0.041; 126
15228; 8563.3568; 11.5722; 0.055; 126
15229; 8563.37112; 11.5034; 0.044; 126
15230; 8563.44569; 11.4049; 0.05; 126
15231; 8563.46; 11.4029; 0.045; 126
15232; 8563.53459; 11.2398; 0.038; 126
15233; 8563.54887; 11.3182; 0.045; 126
15234; 8566.91232; 11.8747; 0.052; 126
15235; 8566.92661; 11.8034; 0.06; 126
15236; 8567.00118; 11.9222; 0.037; 126
15237; 8567.0155; 11.9173; 0.053; 126
15238; 8567.09009; 11.871; 0.056; 126
15239; 8567.1044; 11.9385; 0.061; 126
15240; 8567.35672; 11.7901; 0.048; 126
15241; 8567.37105; 11.7934; 0.04; 126
15242; 8567.44562; 11.7483; 0.041; 126
15243; 8567.45995; 11.6961; 0.042; 126
15244; 8567.53451; 11.7386; 0.064; 126
15245; 8567.54884; 11.6106; 0.045; 126
15246; 8609.45817; 11.9104; 0.06; 126
15247; 8609.56135; 11.8481; 0.057; 126
15248; 8656.72249; 11.9399; 0.055; 126
15249; 8656.7368; 12.0354; 0.062; 126
15250; 8685.41981; 11.8712; 0.062; 126
15251; 8685.43416; 11.7733; 0.053; 126
15252; 8685.50869; 11.8834; 0.043; 126
15253; 8685.52303; 11.7673; 0.058; 126
15254; 8685.59758; 11.7714; 0.05; 126
15255; 8685.6119; 11.8384; 0.048; 126
15256; 8707.63585; 11.8673; 0.077; 126
15257; 8707.65019; 11.8837; 0.048; 126
15258; 8707.73905; 11.8887; 0.06; 126
15259; 8758.99725; 11.8031; 0.053; 126
15260; 8759.01156; 11.744; 0.046; 126
15261; 8759.08614; 11.7869; 0.064; 126
15262; 8759.10046; 11.7574; 0.057; 126
15263; 8770.01925; 11.5527; 0.055; 126
15264; 8770.03361; 11.6683; 0.045; 126
15265; 8770.12249; 11.5634; 0.053; 126
15266; 8770.19706; 11.7596; 0.046; 126
15267; 8770.21139; 11.558; 0.038; 126
15268; 8770.46374; 11.7035; 0.06; 126
15269; 8770.47805; 11.8502; 0.058; 126
15270; 8770.55264; 11.7985; 0.046; 126
15271; 8770.56695; 11.7621; 0.057; 126
15272; 8770.64152; 11.8778; 0.057; 126
15273; 8770.73041; 11.8288; 0.045; 126
15274; 8957.33352; 11.5504; 0.062; 126
15275; 8957.34783; 11.5911; 0.042; 126
15276; 8957.42242; 11.5799; 0.054; 126
15277; 8957.43672; 11.5988; 0.039; 126
15278; 8967.0409; 11.8876; 0.049; 126
15279; 8967.12976; 11.8944; 0.045; 126
15280; 9012.61564; 11.54; 0.045; 126
15281; 9012.70455; 11.5982; 0.051; 126
15282; 9041.99805; 11.4494; 0.047; 126
15283; 7867.80927; 7.8008; 0.009; 127
15284; 7867.88385; 7.8186; 0.014; 127
15285; 7867.89815; 7.8169; 0.007; 127
15286; 7877.94106; 7.8213; 0.007; 127
15287; 7878.01558; 7.8005; 0.011; 127
15288; 7878.02994; 7.8245; 0.008; 127
15289; 7911.68257; 7.8272; 0.008; 127
15290; 7911.69691; 7.8228; 0.012; 127
15291; 7911.77147; 7.8006; 0.008; 127
15292; 7911.7858; 7.8099; 0.012; 127
15293; 7942.52507; 7.8048; 0.014; 127
15294; 7942.59964; 7.8207; 0.01; 127
15295; 7942.61396; 7.8381; 0.008; 127
15296; 7942.77739; 7.7912; 0.014; 127
15297; 7942.79173; 7.7999; 0.01; 127
15298; 8076.16347; 7.8286; 0.009; 127
15299; 8076.17779; 7.8108; 0.008; 127
15300; 8076.25237; 7.788; 0.008; 127
15301; 8076.26669; 7.8003; 0.008; 127
15302; 8104.5104; 7.802; 0.008; 127
15303; 8104.59928; 7.7995; 0.014; 127
15304; 8104.68818; 7.8033; 0.018; 127
15305; 8125.75148; 7.7984; 0.014; 127
15306; 8125.7658; 7.7865; 0.017; 127
15307; 8125.84037; 7.801; 0.012; 127
15308; 8125.85471; 7.8489; 0.017; 127
15309; 8125.92927; 7.7838; 0.012; 127
15310; 8281.20385; 7.8224; 0.008; 127
15311; 8281.29273; 7.7888; 0.008; 127
15312; 8281.30704; 7.8126; 0.009; 127
15313; 8305.54907; 7.8023; 0.018; 127
15314; 8305.56337; 7.8238; 0.01; 127
15315; 8421.78914; 7.7922; 0.01; 127
15316; 8421.80345; 7.8083; 0.01; 127
15317; 8421.87803; 7.7987; 0.009; 127
15318; 8421.89235; 7.774; 0.008; 127
15319; 8421.96692; 7.8039; 0.009; 127
15320; 8442.40874; 7.7822; 0.01; 127
15321; 8442.42305; 7.7942; 0.014; 127
15322; 8471.64409; 7.7954; 0.017; 127
15323; 8471.65837; 7.786; 0.011; 127
15324; 8471.73296; 7.819; 0.011; 127
15325; 8471.74728; 7.8112; 0.013; 127
15326; 8511.19511; 7.8145; 0.018; 127
15327; 8511.26973; 7.8177; 0.01; 127
15328; 8511.44751; 7.815; 0.011; 127
15329; 8511.46179; 7.842; 0.017; 127
15330; 8511.53639; 7.7726; 0.017; 127
15331; 8511.55069; 7.7702; 0.013; 127
15332; 8511.62531; 7.8141; 0.01; 127
15333; 8511.63958; 7.7835; 0.01; 127
15334; 8511.71419; 7.8856; 0.021; 127
15335; 8511.89196; 7.7842; 0.017; 127
15336; 8511.90627; 7.8306; 0.016; 127
15337; 8511.98086; 7.8025; 0.014; 127
15338; 8511.99515; 7.8108; 0.018; 127
15339; 8512.06975; 7.7681; 0.012; 127
15340; 8512.08405; 7.7945; 0.009; 127
15341; 8514.55875; 7.8546; 0.009; 127
15342; 8514.57305; 7.8315; 0.012; 127
15343; 8514.64762; 7.7962; 0.009; 127
15344; 8514.66194; 7.8154; 0.009; 127
15345; 8514.73654; 7.7846; 0.011; 127
15346; 8514.75083; 7.7773; 0.01; 127
15347; 8514.82545; 7.795; 0.01; 127
15348; 8606.17886; 7.8111; 0.008; 127
15349; 8606.35663; 7.8121; 0.009; 127
15350; 8621.27168; 7.779; 0.007; 127
15351; 8621.286; 7.8042; 0.007; 127
15352; 8621.44942; 7.8079; 0.009; 127
15353; 8651.65353; 7.8488; 0.009; 127
15354; 8651.66788; 7.8336; 0.008; 127
15355; 8651.74241; 7.7865; 0.01; 127
15356; 8651.75673; 7.799; 0.009; 127
15357; 8651.83131; 7.792; 0.012; 127
15358; 8691.54587; 7.8141; 0.008; 127
15359; 8691.56016; 7.8082; 0.016; 127
15360; 8691.63475; 7.7864; 0.012; 127
15361; 8691.64907; 7.7916; 0.009; 127
15362; 8691.73796; 7.7988; 0.012; 127
15363; 8691.9157; 7.8074; 0.011; 127
15364; 8691.99028; 7.8192; 0.018; 127
15365; 8692.07915; 7.8233; 0.017; 127
15366; 8692.09346; 7.796; 0.01; 127
15367; 8692.16805; 7.7897; 0.009; 127
15368; 8692.18235; 7.77; 0.011; 127
15369; 8692.25691; 7.8443; 0.012; 127
15370; 8692.27126; 7.8172; 0.014; 127
15371; 8692.43468; 7.773; 0.009; 127
15372; 8692.52356; 7.7874; 0.013; 127
15373; 8692.53791; 7.762; 0.016; 127
15374; 8692.61248; 7.7866; 0.014; 127
15375; 8692.62681; 7.8204; 0.012; 127
15376; 8692.70137; 7.8075; 0.017; 127
15377; 8692.71564; 7.8273; 0.012; 127
15378; 8692.79023; 7.8184; 0.015; 127
15379; 8692.80455; 7.7909; 0.01; 127
15380; 8692.8791; 7.7934; 0.01; 127
15381; 8692.89341; 7.7814; 0.008; 127
15382; 8692.968; 7.8024; 0.01; 127
15383; 8692.98229; 7.783; 0.013; 127
15384; 8693.05687; 7.842; 0.008; 127
15385; 8693.07121; 7.8042; 0.015; 127
15386; 8693.14577; 7.7864; 0.011; 127
15387; 8693.16006; 7.8268; 0.013; 127
15388; 8693.32353; 7.8032; 0.01; 127
15389; 8693.33783; 7.8038; 0.012; 127
15390; 8693.41242; 7.8026; 0.009; 127
15391; 8693.42674; 7.7868; 0.013; 127
15392; 8693.50127; 7.8404; 0.01; 127
15393; 8693.5156; 7.8239; 0.011; 127
15394; 8693.59019; 7.8124; 0.01; 127
15395; 8693.60449; 7.8159; 0.008; 127
15396; 8693.69337; 7.7754; 0.01; 127
15397; 8693.76791; 7.8016; 0.011; 127
15398; 8693.78226; 7.7733; 0.017; 127
15399; 8693.85686; 7.8321; 0.013; 127
15400; 8693.9457; 7.8334; 0.015; 127
15401; 8693.96002; 7.8473; 0.011; 127
15402; 8694.03461; 7.7993; 0.015; 127
15403; 8694.13779; 7.8335; 0.01; 127
15404; 8694.21237; 7.7955; 0.012; 127
15405; 8694.22669; 7.7808; 0.017; 127
15406; 8694.30121; 7.781; 0.013; 127
15407; 8694.31556; 7.8381; 0.016; 127
15408; 8694.39014; 7.8209; 0.009; 127
15409; 8694.40444; 7.8147; 0.009; 127
15410; 8694.56791; 7.7849; 0.009; 127
15411; 8694.58221; 7.7853; 0.01; 127
15412; 8816.81874; 7.8244; 0.01; 127
15413; 9011.2859; 7.7896; 0.012; 127
15414; 9011.30024; 7.7937; 0.009; 127
15415; 9011.37478; 7.8172; 0.011; 127
15416; 9011.38912; 7.8842; 0.012; 127
15417; 7882.92348; 10.2454; 0.042; 128
15418; 7942.78564; 10.2557; 0.025; 128
15419; 7942.79994; 10.202; 0.03; 128
15420; 7968.10963; 10.1801; 0.026; 128
15421; 7968.19852; 10.1981; 0.029; 128
15422; 8011.48504; 10.2198; 0.02; 128
15423; 8027.3807; 10.1969; 0.035; 128
15424; 8027.395; 10.2468; 0.022; 128
15425; 8027.64736; 10.245; 0.023; 128
15426; 8027.66168; 10.2044; 0.03; 128
15427; 8027.73629; 10.2216; 0.024; 128
15428; 8027.75057; 10.2219; 0.025; 128
15429; 8027.82513; 10.2145; 0.021; 128
15430; 8027.83945; 10.2452; 0.023; 128
15431; 8071.71319; 10.2251; 0.028; 128
15432; 8071.72749; 10.219; 0.02; 128
15433; 8071.80206; 10.1826; 0.026; 128
15434; 8071.81638; 10.2034; 0.035; 128
15435; 8098.72831; 10.2441; 0.021; 128
15436; 8098.9061; 10.2331; 0.022; 128
15437; 8125.38769; 10.2218; 0.023; 128
15438; 8125.40203; 10.2149; 0.026; 128
15439; 8161.38205; 10.084; 0.05; 128
15440; 8175.05499; 10.1313; 0.04; 128
15441; 8175.06931; 10.2328; 0.029; 128
15442; 8175.14387; 10.1754; 0.028; 128
15443; 8175.1582; 10.1929; 0.026; 128
15444; 8215.82474; 10.2184; 0.022; 128
15445; 8215.83904; 10.1927; 0.023; 128
15446; 8215.91362; 10.1859; 0.03; 128
15447; 8225.60139; 10.2142; 0.019; 128
15448; 8225.61571; 10.1943; 0.022; 128
15449; 8225.69028; 10.1989; 0.022; 128
15450; 8262.83281; 10.2054; 0.02; 128
15451; 8262.90735; 10.2179; 0.026; 128
15452; 8262.92169; 10.2371; 0.021; 128
15453; 8283.35847; 10.2482; 0.031; 128
15454; 8283.43304; 10.2134; 0.02; 128
15455; 8283.44736; 10.2127; 0.02; 128
15456; 8283.52192; 10.228; 0.021; 128
15457; 8283.53624; 10.2106; 0.023; 128
15458; 8312.32139; 10.1696; 0.021; 128
15459; 8312.39594; 10.1649; 0.025; 128
15460; 8312.41023; 10.1587; 0.02; 128
15461; 8348.1132; 10.1921; 0.044; 128
15462; 8348.12749; 10.1744; 0.02; 128
15463; 8348.20208; 10.1427; 0.028; 128
15464; 8348.2164; 10.2433; 0.025; 128
15465; 8348.29094; 10.2272; 0.035; 128
15466; 8348.30529; 10.2138; 0.02; 128
15467; 8366.77706; 10.2218; 0.047; 128
15468; 8366.79137; 10.1907; 0.031; 128
15469; 8366.86595; 10.1898; 0.026; 128
15470; 8366.88026; 10.1965; 0.023; 128
15471; 8366.95483; 10.2282; 0.023; 128
15472; 8366.96914; 10.2437; 0.024; 128
15473; 8436.89223; 10.2571; 0.026; 128
15474; 8436.90652; 10.2045; 0.022; 128
15475; 8469.69529; 10.1798; 0.036; 128
15476; 8502.3918; 10.1981; 0.026; 128
15477; 8502.48072; 10.0913; 0.031; 128
15478; 8520.86274; 10.1896; 0.022; 128
15479; 8520.87706; 10.2152; 0.032; 128
15480; 8520.95165; 10.2017; 0.029; 128
15481; 8520.96598; 10.1939; 0.026; 128
15482; 8560.68981; 10.2701; 0.027; 128
15483; 8560.70413; 10.0801; 0.048; 128
15484; 8560.7787; 10.1834; 0.039; 128
15485; 8560.79304; 10.211; 0.033; 128
15486; 8560.8676; 10.1803; 0.044; 128
15487; 8560.88192; 10.1886; 0.027; 128
15488; 8569.57808; 10.1405; 0.043; 128
15489; 8569.59244; 10.1317; 0.054; 128
15490; 8569.66697; 10.2098; 0.036; 128
15491; 8569.68131; 10.1598; 0.048; 128
15492; 8609.11778; 10.2038; 0.026; 128
15493; 8609.19234; 10.2234; 0.02; 128
15494; 8609.20668; 10.2045; 0.022; 128
15495; 8609.28123; 10.2388; 0.022; 128
15496; 8609.29555; 10.2386; 0.023; 128
15497; 8624.93584; 10.1701; 0.031; 128
15498; 8625.01043; 10.205; 0.02; 128
15499; 8625.02474; 10.233; 0.021; 128
15500; 8625.09931; 10.1776; 0.025; 128
15501; 8625.11359; 10.2055; 0.022; 128
15502; 8657.34558; 10.2411; 0.023; 128
15503; 8657.35991; 10.2364; 0.029; 128
15504; 8657.43444; 10.1998; 0.023; 128
15505; 8657.44876; 10.2154; 0.031; 128
15506; 8686.04324; 10.1043; 0.021; 128
15507; 8709.25079; 10.1584; 0.043; 128
15508; 8709.32532; 10.2388; 0.053; 128
15509; 8709.33968; 10.2101; 0.033; 128
15510; 8709.41423; 10.2514; 0.045; 128
15511; 8709.50311; 10.0986; 0.053; 128
15512; 8709.51744; 10.1774; 0.024; 128
15513; 8755.90112; 10.1679; 0.02; 128
15514; 8772.68553; 10.213; 0.022; 128
15515; 8772.69981; 10.2027; 0.034; 128
15516; 8772.77437; 10.1723; 0.021; 128
15517; 8772.78871; 10.181; 0.021; 128
15518; 8772.8633; 10.1939; 0.022; 128
15519; 8772.87762; 10.203; 0.022; 128
15520; 8772.95216; 10.2158; 0.022; 128
15521; 8813.29428; 10.1686; 0.024; 128
15522; 9013.55764; 10.1692; 0.025; 128
15523; 7867.7252; 2.3699; 0.003; 129
15524; 7867.79979; 2.3428; 0.003; 129
15525; 7867.81411; 2.3553; 0.003; 129
15526; 7867.88867; 2.3584; 0.007; 129
15527; 7915.5085; 2.3587; 0.003; 129
15528; 7915.52284; 2.3797; 0.003; 129
15529; 7915.68624; 2.3498; 0.002; 129
15530; 7966.86614; 2.3791; 0.006; 129
15531; 7966.88046; 2.3653; 0.003; 129
15532; 8014.3164; 2.3548; 0.002; 129
15533; 8014.4053; 2.34; 0.002; 129
15534; 8014.41963; 2.3549; 0.002; 129
15535; 8014.49418; 2.3415; 0.002; 129
15536; 8014.50853; 2.3409; 0.002; 129
15537; 8014.76084; 2.3797; 0.002; 129
15538; 8029.87114; 2.3479; 0.002; 129
15539; 8029.88546; 2.365; 0.002; 129
15540; 8029.96003; 2.3611; 0.002; 129
15541; 8029.97435; 2.3551; 0.002; 129
15542; 8030.04893; 2.3495; 0.002; 129
15543; 8030.06325; 2.3492; 0.002; 129
15544; 8100.25384; 2.3615; 0.003; 129
15545; 8162.25562; 2.3722; 0.002; 129
15546; 8162.26992; 2.3728; 0.003; 129
15547; 8162.3445; 2.3637; 0.002; 129
15548; 8162.43339; 2.3502; 0.002; 129
15549; 8172.92149; 2.342; 0.002; 129
15550; 8173.0247; 2.3461; 0.003; 129
15551; 8225.24399; 2.3596; 0.002; 129
15552; 8225.25831; 2.3494; 0.002; 129
15553; 8261.23253; 2.3446; 0.003; 129
15554; 8261.30707; 2.364; 0.002; 129
15555; 8261.32139; 2.346; 0.003; 129
15556; 8261.39596; 2.3807; 0.003; 129
15557; 8261.41029; 2.3641; 0.003; 129
15558; 8284.14197; 2.3649; 0.002; 129
15559; 8284.15629; 2.3542; 0.002; 129
15560; 8284.23087; 2.3693; 0.002; 129
15561; 8284.24516; 2.3651; 0.003; 129
15562; 8284.31973; 2.3761; 0.003; 129
15563; 8351.41625; 2.3759; 0.003; 129
15564; 8351.66859; 2.3488; 0.003; 129
15565; 8351.68292; 2.37; 0.002; 129
15566; 8351.75748; 2.342; 0.002; 129
15567; 8351.77182; 2.3527; 0.002; 129
15568; 8351.84636; 2.3534; 0.002; 129
15569; 8351.86071; 2.3454; 0.004; 129
15570; 8366.33406; 2.3593; 0.002; 129
15571; 8366.34838; 2.3748; 0.002; 129
15572; 8366.42292; 2.35; 0.002; 129
15573; 8366.43727; 2.3623; 0.002; 129
15574; 8366.51183; 2.3478; 0.003; 129
15575; 8366.52615; 2.3532; 0.003; 129
15576; 8366.7785; 2.3733; 0.002; 129
15577; 8366.79282; 2.3557; 0.003; 129
15578; 8438.84844; 2.3425; 0.002; 129
15579; 8438.86273; 2.3451; 0.003; 129
15580; 8468.7942; 2.3647; 0.002; 129
15581; 8468.80848; 2.3735; 0.003; 129
15582; 8468.88308; 2.3554; 0.003; 129
15583; 8468.89741; 2.3714; 0.003; 129
15584; 8503.44357; 2.3627; 0.002; 129
15585; 8503.45791; 2.3812; 0.002; 129
15586; 8503.53245; 2.3532; 0.002; 129
15587; 8503.54681; 2.3676; 0.002; 129
15588; 8519.08573; 2.3504; 0.003; 129
15589; 8519.10008; 2.3615; 0.003; 129
15590; 8519.17461; 2.3426; 0.003; 129
15591; 8519.18899; 2.3482; 0.003; 129
15592; 8560.68829; 2.3595; 0.002; 129
15593; 8560.70261; 2.3464; 0.003; 129
15594; 8560.77717; 2.3647; 0.003; 129
15595; 8560.79151; 2.3488; 0.003; 129
15596; 8567.97672; 2.3503; 0.002; 129
15597; 8567.99102; 2.3573; 0.004; 129
15598; 8568.24336; 2.3747; 0.002; 129
15599; 8568.25771; 2.3655; 0.003; 129
15600; 8568.33227; 2.3804; 0.003; 129
15601; 8568.34657; 2.3721; 0.003; 129
15602; 8607.51697; 2.3652; 0.003; 129
15603; 8607.68041; 2.347; 0.004; 129
15604; 8607.69476; 2.3496; 0.003; 129
15605; 8625.45266; 2.3509; 0.002; 129
15606; 8625.46698; 2.3481; 0.003; 129
15607; 8656.01254; 2.3829; 0.01; 129
15608; 8656.02688; 2.378; 0.003; 129
15609; 8656.10144; 2.3572; 0.003; 129
15610; 8656.11575; 2.3665; 0.003; 129
15611; 8687.90848; 2.3485; 0.002; 129
15612; 8687.92281; 2.3505; 0.003; 129
15613; 8687.99737; 2.3468; 0.002; 129
15614; 8688.01168; 2.3452; 0.002; 129
15615; 8688.08627; 2.3609; 0.003; 129
15616; 8688.10057; 2.3426; 0.002; 129
15617; 8688.17514; 2.3731; 0.002; 129
15618; 8688.18946; 2.3592; 0.002; 129
15619; 8708.17091; 2.3871; 0.003; 129
15620; 8708.18523; 2.3814; 0.004; 129
15621; 8708.43757; 2.3569; 0.002; 129
15622; 8708.45189; 2.3692; 0.003; 129
15623; 8708.52648; 2.3432; 0.004; 129
15624; 8757.22174; 2.3509; 0.003; 129
15625; 8757.31065; 2.348; 0.003; 129
15626; 8757.32497; 2.3499; 0.003; 129
15627; 8757.3995; 2.3535; 0.003; 129
15628; 8775.45672; 2.4005; 0.007; 129
15629; 8775.53128; 2.3555; 0.002; 129
15630; 8775.54558; 2.37; 0.002; 129
15631; 8775.62016; 2.343; 0.003; 129
15632; 8775.79795; 2.3585; 0.002; 129
15633; 8775.81229; 2.3513; 0.003; 129
15634; 8968.46689; 2.3715; 0.005; 129
15635; 8968.55579; 2.383; 0.004; 129
15636; 9041.55467; 2.3486; 0.003; 129
15637; 7863.79368; 9.9489; 0.019; 130
15638; 7863.808; 9.9613; 0.019; 130
15639; 7863.88256; 10.0926; 0.023; 130
15640; 7863.89686; 10.0435; 0.02; 130
15641; 7863.97145; 10.2445; 0.021; 130
15642; 7879.35924; 10.0729; 0.019; 130
15643; 7879.44813; 10.2008; 0.026; 130
15644; 7879.52265; 9.3311; 0.02; 130
15645; 7879.53697; 9.2147; 0.018; 130
15646; 7909.2085; 9.4487; 0.027; 130
15647; 7909.28304; 9.738; 0.021; 130
15648; 8074.67062; 9.6277; 0.023; 130
15649; 8074.74519; 9.897; 0.022; 130
15650; 8074.75951; 9.9268; 0.018; 130
15651; 8074.83409; 10.0304; 0.022; 130
15652; 8074.84841; 10.0199; 0.023; 130
15653; 8107.28013; 9.521; 0.021; 130
15654; 8107.35469; 9.4479; 0.019; 130
15655; 8107.36902; 9.4865; 0.019; 130
15656; 8255.61399; 9.8607; 0.019; 130
15657; 8255.62831; 9.872; 0.027; 130
15658; 8282.97766; 9.6283; 0.019; 130
15659; 8282.99196; 9.7333; 0.019; 130
15660; 8283.06654; 9.9034; 0.019; 130
15661; 8283.08084; 9.972; 0.019; 130
15662; 8283.15542; 10.0485; 0.018; 130
15663; 8301.99436; 9.6806; 0.018; 130
15664; 8302.00867; 9.7205; 0.016; 130
15665; 8302.08324; 9.9156; 0.019; 130
15666; 8302.09756; 9.9458; 0.019; 130
15667; 8302.17213; 9.9996; 0.018; 130
15668; 8302.18645; 10.0532; 0.028; 130
15669; 8445.52022; 10.1509; 0.028; 130
15670; 8445.53454; 10.2021; 0.028; 130
15671; 8469.6921; 9.916; 0.022; 130
15672; 8469.70643; 9.9423; 0.019; 130
15673; 8469.78099; 10.0309; 0.021; 130
15674; 8469.79532; 10.0149; 0.02; 130
15675; 8469.86991; 10.2506; 0.029; 130
15676; 8469.8842; 10.2548; 0.019; 130
15677; 8602.87496; 10.0371; 0.022; 130
15678; 8602.88928; 10.027; 0.019; 130
15679; 8602.96385; 10.1249; 0.019; 130
15680; 8622.5263; 9.3215; 0.02; 130
15681; 8622.60086; 9.4925; 0.017; 130
15682; 8622.61517; 9.579; 0.019; 130
15683; 8649.07639; 9.226; 0.019; 130
15684; 8649.09073; 9.2671; 0.018; 130
15685; 8649.16528; 9.6606; 0.02; 130
15686; 8649.17958; 9.713; 0.025; 130
15687; 8766.91632; 9.9338; 0.019; 130
15688; 8766.9306; 9.95; 0.02; 130
15689; 8767.00521; 10.0594; 0.022; 130
15690; 8767.01955; 10.0413; 0.021; 130
15691; 8767.09409; 10.1837; 0.026; 130
15692; 8767.10844; 10.1361; 0.02; 130
15693; 8767.183; 9.3248; 0.019; 130
15694; 8782.29343; 9.6575; 0.032; 130
15695; 8782.48555; 10.0621; 0.026; 130
15696; 8782.56012; 10.2566; 0.023; 130
15697; 8782.57444; 10.1857; 0.019; 130
15698; 8782.64902; 9.2492; 0.018; 130
15699; 8952.09485; 9.5368; 0.018; 130
15700; 9013.17364; 9.7311; 0.026; 130
15701; 9013.18796; 9.7888; 0.021; 130
15702; 7867.44266; 5.5398; 0.004; 131
15703; 7867.45697; 5.5318; 0.005; 131
15704; 7881.75029; 5.5656; 0.006; 131
15705; 7881.76463; 5.5568; 0.006; 131
15706; 7944.21805; 5.5422; 0.005; 131
15707; 7944.30695; 5.5543; 0.006; 131
15708; 7944.38151; 5.5628; 0.006; 131
15709; 7944.39586; 5.5607; 0.005; 131
15710; 7963.93247; 5.5543; 0.004; 131
15711; 7963.94679; 5.5619; 0.005; 131
15712; 7964.11025; 5.5477; 0.005; 131
15713; 7964.21344; 5.5445; 0.005; 131
15714; 7964.28803; 5.5506; 0.005; 131
